,target,Tweets
2985,4,@IsabellaMCullen Rodneys at Yaletown. May I ask who you are? 
2986,4,"@MissGoogle Dubai to Montreal, not a big relocation shock is it ? "
2987,4,YO CONOSCO A SUMMER GLAU !!!!!!!!! SUMMER GLAU IS MY FRIEND 
2988,4,"@SinnamonS damn, I guess I'll be up for it afterall...for awhile anyway "
2989,4,@lightinthesky wow. enjoy! 
2990,4,@nicefaceMITCHIE girllllll you know 
2991,4,@lynj65 Thanks for the encouragement! 
2992,4,@vene2ia I know...what a crazy world! 
2993,4,Mmmmmm shower and cozy bed. Soooo nice after this long day 
2994,4,mock + documentary=mockumentary  
2995,4,I have this strange desire to go to confession!!!!! 
2996,4,@i_reporter answer sent in dm. try it 
2997,4,"@brooklynunion cuz ur 3pm is my 9am and Id be either asleep or airport- bound...  Ima sneak sum'n special in 4u, tho ;-)"
2998,4,@littrellfans Its all good. Just figured you would like to know. 
2999,4,@nicolerichie Yea I remember it 
3000,4,@matt_the_great forget the rest...You need to spend the night in prayer cause your only hope tomorrow is a good dose of grace &amp; mercy! 
3001,4,"@mileycyrus  milezzzzzz, you are da best &amp; ur music 2. cant wait 4 da hm movie, it will rock   love ya ."
3002,4,Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training 
3003,4,Mackie Manhattan is in the building 
3004,4,just got TwitterFox.... so excited! 
3005,4,http://www.flashsell.co.cc/parfumeslist.html - Fragrance House offer up to 70 % off ! Amazing 
3006,4,It's a brand new day  Dr. Horrible is AWESOME!!! http://www.hulu.com/watch/28343/dr-horribles-sing-along-blog#s-p1-st-i0
3007,4,ahhhh time to feed the tribe lol chicken casserole with veg yummo 
3008,4,"@RobKardashian Rob, Your my fav Kardashian, Please say Hi to me "
3009,4,@hanlly That was a cool blink song. 
3010,4,@ShawnORourke lol tru dat! thanks bro! 
3011,4,I got sunburn today haha. i was outside the wholeee day SKATINGGG 
3012,4,@dmf71 rrrrrr you so very sweet a big hi to you!!!!!!! 
3013,4,@Katnkyeri MAD RESPECT to you! 
3014,4,For everyones clarification I am not on the run from the law or anything I am just having a few quiet months trying not to go out 
3015,4,loves spending time with a newborn... i love you zoe!   so happy you joined us early!
3016,4,@FrankSchuil IRL is way more user friendly in my opinion 
3017,4,@BeadieJay Thanks (twice).  Work start date put back again. Maybe Thursday. Maybe after Easter.
3018,4,@juliaroy you are just a tumbling fool. Love it. 
3019,4,@triplejHack true off to the #startrekmovie world premiere soonish. enjoy talking about supa-fast interwebs with conroy 
3020,4,"hehe, I'm such a dork, but I like my hat anyway.  "
3021,4,Good morning Twitt-dudes for all around the world 
3022,4,"@Staci_Marie I have to go outside to smoke, so I do that all the time. I live next door to a bar so the sounds aren't always soothing lol "
3023,4,@JonathanRKnight Yay...Jon is an activist too!  Wooho...
3024,4,@JoeyLibetta Been better. Sore throat and sniffles today. You well? 
3025,4,done with all preparation... starting revision now..  i have my signals ans systems exam today .. wish me luck people.... 
3026,4,@flamingindigo @natalielim click mouse! hahaha... i dont work with mice. 
3027,4,Thanks to my new followers! 
3028,4,can't wait for ball season to start in 3 weeks!  Getting my ball equipment home this week 
3029,4,@LaBelleMusik I got slumdog millionaire from my netflix today. yeaaaaaa 
3030,4,Fun sight: A biker got sandwiched bettwen two cars in high speed..Did he die?NO! he just stod up with his sigaret still firm in his moth! 
3031,4,"Had an interesting, really random day... I'm glad my friends have found it hilarious... keeps me goinig. "
3032,4,@DaveBos its okay ive done it once didnt but Wooo Stayed up longer then expected lol 
3033,4,@dk_emmanuel Solomon was supposed to be wise - but 3000 wives - I'm thinking not 
3034,4,Bad day today just bad but loved seeing sancha again 
3035,4,"I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan..."
3036,4,had a great ending to a great day!  Being brave pays off.  Thank you Jesus-seriously.  Now off to watch the Hills and then bed!
3037,4,Pray for my friend @growline late work...pray it all goes well...with energy from our Lord!!  God is Good! #worldprayer
3038,4,@KesavaReddy  mba is good for learning tools/techniques..but one shouldn't start taking the jargons seriously!
3039,4,@materialBITCH totally real! Theres no way that was faked! Aweosme though  HA
3040,4,taking a shower 
3041,4,"@Hail_Mary_Jane They banned me so I can't help you myself, hopefully others will "
3042,4,"believes i'm a twitter-whore. (twitterers Anonymous), T.A meetings here i come "
3043,4,"@chamillionaire naw naw fuck that son, fuck that, u best respond to every tweet and twit u fuckin get! fuck the studio! fuck your life! "
3044,4,"@MiltyKiss what are the theme songs for each, again? All I know is DBSK's Rising Sun is in it! "
3045,4,"OK, that was good. Totally grooves with a lot of the mythos in the original. &quot;There are those who believe life here began out there...&quot; "
3046,4,"@CuttaC @cocoandbreezy @zillaman @DatBoiBabyC @WRECKAMIC @ and everyone on here reppin Texas and Dallas, Mad Love &lt;3 Good nite y'all "
3047,4,@ColorBakery http://twurl.cc/qs4 Try this page 
3048,4,@camillejaiden I saw that 
3049,4,@JonathanRKnight Don't let the bedbugs bite.   Sweet dreams.
3050,4,@NileyJemiLover Your Welcome Bestie Whats Up Hunz? 
3051,4,done with &quot;The Hills&quot;......have the flu....I think? But I need a smoke. LOL. 
3052,4,@christy8_77 and just when did you arrive? hiya girlie 
3053,4,/nickserv register izon 123456 xxx@gmail.com  re: http://ff.im/1XVdh
3054,4,GOOD NITE EVERBODY I HAD A LONG DAY AND DID A PROJECT NOW IT IS FINALLY TIME TO GET SOME REST PEACE 
3055,4,@marlycat  :o do i have 2 say hey to continue been followed?!  ily 
3056,4,@katayy what do you think of Kelly clarkson? her new album has been pumping through my MP3 player for weeks now 
3057,4,@Prince_P follow me chris!! 
3058,4,@JonathanRKnight Good bless you too! hehe  Hasta pronto!!
3059,4,@nanalipzz89 BabyKnightOwl  I won't call you Trudy if you don't want it lol I am fine why are you in a bad mood sweetheart?
3060,4,"@GayTwink just for future reference, since i know you plan to message me hourly, its mykl4 with an L not a 1 "
3061,4,"I M La Boheme: NSFW hey guys, spread the word! the green party is in town!  ï¿½I...: hey guy.. http://tinyurl.com/dlevo2"
3062,4,@thejoe78 sounds like you're enjoying pregnancy 
3063,4,"@paulmason10538 Ha-ha, don't you go starting again. I've stopped playing with it now, Mobbler I mean "
3064,4,@NOSSOATELIE Thank you dear! 
3065,4,zombies can be cute... in cupcake form... on a necklace   http://tinyurl.com/djbec4
3066,4,@daydreamer20 Good post. 
3067,4,One more hour for lunch .. its tough to kill time.. particularly when u are supposed to be working 
3068,4,@thecrazyjogger ITC latest changes to the network made me crazy yesterday ! but now it seems to work ok 
3069,4,"REALLY heavy rain, at the top of 18flr building  Splendid."
3070,4,At work...only 2 more days to go and then i am off for 7 more days  yay!!!
3071,4,being sexy and really happy 
3072,4,Desk up to ï¿½1.24. I think it'll be a flyer! 
3073,4,@BuzzEdition how have you been susan 
3074,4,My My Book just arrived  It was sitting in a box 10 times its size. Just roll-y poll-ying around.
3075,4,"I'm going so good without myspace, msn and stuff "
3076,4,Goodnight 
3077,4,"@karanbir Excuse me? 3 yrs ago you were all over Subway's nuts  Indian Restaurant, cuz all these years I still haven't been to one."
3078,4,@stanleytang I agree it is much more productive without Twitter 
3079,4,"No much traffic at the vacation time, but the few cars are driving more than crazy. Most germans are very agressive drivers.I miss Canada "
3080,4,Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.
3081,4,"Once, I told him a story about ghosts being in my room.. For days, he talked about being very afraid. This kid knows how to heal himself. "
3082,4,"I'll sleep well tonight.... If the missus doesn't kick me out for being so late home, that is "
3083,4,anyone who reads my twitter is either very into education or bored le crazy! might throw in some naughty words to spruce my page up tehe 
3084,4,"What an awesome day   Boy am I grateful &amp; blessed, and I know it."
3085,4,"Progress on the Math Quilt is slow, but steady. Tomorrow I will teach children and finish sewing the Quilt. Then on to my beloved comics "
3086,4,@teleken It's a feat of USB engineering! Makes every day a party.  
3087,4,@mydesire I saw that earlier on Darker Sights/Sounds. I subscribe to that blog in my google reader.  Yummmminesssssss.
3088,4,Back on the 7am train ... Rubbish! Only for 3 days though! 
3089,4,@bustxamovex i love you 
3090,4,@mrskutcher ur awesome 
3091,4,fight fight fight 
3092,4,currently obsessed with John Mayer's rendition of Free Fallin' http://tinyurl.com/cddc7g   
3093,4,"@ninjen G'Night, youngster. Rest well. "
3094,4,@adeline_sky  that sounds fantastic! You're amazing! We need to watch some Muse gigs too! Shall we do it Saturday night?
3095,4,It's a sunny day today! This spells sweat hell if I go out for tennis. Overweight and out of shape and I'm about to run around an hour! 
3096,4,@StarChile.....ahhh.....alright. Thanks. Congrat's on your team's win today 
3097,4,@ariherzog Fun stuff!  Night Ari!  I'm sure blip will be there tomorrow! 
3098,4,"@janeeTMB thank U so much, you're not late, technically there are 45 mins left in the day since I'm in Cali.  "
3099,4,@shilshi older by a few days on twitter! let's see who puts a profile pic first 
3100,4,Just got back after an rough roadtrip to Amsterdam on the motorcycle. Had an excellent time there 
3101,4,@janicerose brody my friend 
3102,4,"@cobaltcow that's so true! Thnx man, that means an awful lot to me "
3103,4,God is a faithful God...i said promising and promising it was. Time for bed...so tomorrow may bring another beautiful day  goodnight luvs.
3104,4,BeiiNg NaUgHtY 
3105,4,"@mkl4  oops sorry dude, i'll go and get on that.  i'll be looking forward to your tweets "
3106,4,@stylekid  the mint ones are the fall cookies.  The spring ones are the chocolate/vanilla.  I think I can still get some mint ones. 
3107,4,@ilovespots Thank you  I hope the boys wear them this week!
3108,4,"@mandyblake  I was just about to X out of here for the night and saw your post, I started laughing!  You are funny!!  "
3109,4,@tickvg ooh sounds painful but have a good one 
3110,4,@hellivina You just gotta find something that speaks to you - and dive in.   I help rescued animals - those fuzzy faces make it worthwhile
3111,4,http://twitpic.com/2y3v4 - vote for Gilles Marini on Dancing with the Stars! 
3112,4,"@Eeoor - My pleasure! Let me know if you end up subbing, and what "
3113,4,"@imbanditspal to each her own, I say!  "
3114,4,"ok so the twilight book is pretty addicting, chapter 6, now its time for some sleep.. Good Night Tweeps "
3115,4,@katdogs Ya I'm first generation here in the states so my parents and grandparents mainly speak Greek.  Yiayia's are the best! 
3116,4,@shakn if you make samosas regularly 
3117,4,@jentheju don't cry 
3118,4,just signed in 
3119,4,"@suitelifeofkell yeah, well, we'll still talk about it, he just wont have any idea  plus i havent even talked ta him bout it yet"
3120,4,@DontaStorey Boy stop Pssh!  What you been up to?
3121,4,yay finally  lmao
3122,4,Morning everyone! What a beautiful Day...Yay! 
3123,4,"late night mcd's run and back for more homework. ahhh, the life "
3124,4,ok... headed to bed. tomorrow I open shop for freddy and eddy 
3125,4,Mucho research to do today if I want to crack on with 2nd sweet charity auction fic - and I really really do 
3126,4,Went to the Dooce book signing.  Got my book signed.  Made an ass of myself.  But otherwise a good time. 
3127,4,@citrusandcandy because of the movie or the person asking you out? 
3128,4,I really hope im getting better. The nyquil is making me say good night. @marielxo hope you had a good time 
3129,4,@rachhiiee_ im sorry im not a neetball deeeeb.   nah jennys mine  she talks to me on facebook.
3130,4,@ruhanirabin and again this would help  http://technorati.com/tag/barcampkl
3131,4,day 2 is almost over!  i can't wait to eat wade...hehe...
3132,4,@voodooexp2009 i will give my first born to have ghostland observatory at voodoo again 
3133,4,"i'm thinking i'm blessed that ive a cmputr &amp; a fireplace on ths cold evening. Feeling content, I shall scuttle on off 2 bd  Nite all"
3134,4,there are times when we surprise ourselves by exceeding expectations! and when others notice that.. it surely feels good 
3135,4,Back from camp!! YAY!! What did I miss? 
3136,4,@DaKing240 jealous regaring Godfather II. I hope I will get it next week delivered by Amozon UK. I want this game 
3137,4,@Brajeshwar Wow that's something unique. I wonder how they trace &quot;our&quot; roots 
3138,4,@ad1951 _if you really had something like the exchange w/ @maikwl  in mind beforehand than I admit being utterly and positively surprised 
3139,4,"@camillejaiden Dude.  Wow   Now I kind of sort of wished I'd gone, but still ehh.  $35 for 1 band."
3140,4,"Work like you don't need money, Love like you've never been hurt, &amp; dance like no one's watching. Good Night Tweethearts! Till tomo... "
3141,4,re-booting my room 
3142,4,@dustyedwards Of course! Have a good one! 
3143,4,Happy Birthday to my little girl Jasmine! She turns three years old today. Throwing her a mini b day party tomorrow with just us. 
3144,4,"@DanniAsheOnline I think that would work nicely gurl! go for it! I believe many, many people would sign up! "
3145,4,"@rootbeerfloats8 Nah, Gee will reply to me whenever he wishes. His birthday is coming up, so I have something that will make him smile. "
3146,4,"@Natlbug22 aww I'm sorry. Yeah, my work life is becoming... Intense... The sunshine is fabulous  missin you..."
3147,4,@Monkeymoo2  You probably neded it. thank God that you are O.K. have a Good Day across the pond 
3148,4,"@John_Bishop Oh, TWITTER FOLLOWERS! WOOOOO!  "
3149,4,@TechBabe I blame ADD... too many things happening for me to focus on catching you haha... ooh look something shiny 
3150,4,"@CartBozman don't you worry matey, I'm still around, just trying to juggle podcasting, life, and my Internet life "
3151,4,@DOEZILLA Welcome to my fam 
3152,4,"@omg_pichu Oh my, who's fighting? *Randomly punches someone in the face* Am I winning? "
3153,4,"@pagankinktress ah yes, I subscribe as well "
3154,4,i went on fb and wasn't bothered to check all my notices. 
3155,4,@xShorty4Lifex lol yes  it does and i like it that way 
3156,4,going to pick up @30comau in a sec its our anniversary today 
3157,4,be the change you wish to see in the world 
3158,4,mireika I love love love dancing with the stars. It is so entertaining and fun. Nothing more sexy than a man who can dance 
3159,4,@natalietran if you're talking Chapel Street then try Borscht Vodka &amp; Tears on corner of Chapel and High St or Globe at 218 Chapel St 
3160,4,New Peter Alexander stuff always goes down well 
3161,4,@ChristianaZhu just joined AIESEC 
3162,4,T @BennyGreenberg Tools of the Road Warrior http://hub.tm/?KXJBQ Pretty Cool - Please Retweet 
3163,4,"@kworkman now that wifey works in a wine shop, I must know what my friends are drinking. Make with the details plz "
3164,4,I  just made the most amazing Banana Bread 
3165,4,I'm gonna be up for a while soinma be posting lost of tweets  just for you martha LOL
3166,4,Also getting alpaca and ima walk it 
3167,4,@sydney_holidays Thanks for those 
3168,4,@realchrissystar I'm sure if I saw you I'd think you're way little! 
3169,4,"@ErinEven Brb, fedexing my application to you! "
3170,4,@hitwithafish very nice pics! Such a cute family! 
3171,4,@lanaveenker It's not as much as I appreciate the information. Thanks! 
3172,4,...starting today 
3173,4,"@DonnieWahlberg Seriously, you are Donfucious!  "
3174,4,frosted wheats in milk for my midnight snack 
3175,4,OK all... Off to sleep on my magnetic mattress.  http://bit.ly/hPNrI  G'night all!  Sweet Dreams.   
3176,4,@MrsP_ifurnastee rowr! you bet!  and @cartermorrison is going to bed..but I'm sure she would want to be included as well  LMAO
3177,4,@cameradeath  Well we're glad you're back.  Any pics from Curvy?
3178,4,"@Jenn_Brown haha no, i'm going to play some COD 4 now "
3179,4,GuiPulp is open 
3180,4,@jcrillz so's the real Common these days... 
3181,4,@elmardc ok thanks elmar! 
3182,4,@zeet75 Hahaha. ) I'm taking HRIM.  So I think it's only basic math. 
3183,4,"Uploading pics from Sunday night out - it was a good night, lots of fun, and I got to know my boyfriend's sister better "
3184,4,@HeavyHand 
3185,4,@nanalipzz89 lol okay than 
3186,4,http://twitpic.com/2y3z2 - need a twit pic asst. Any applicants? 
3187,4,"Twidroid installed, lets spam twitter with the g1 google mobile "
3188,4,@ddlovato Bill Beckett And lovato are homies who knew! 
3189,4,@sdownes1972 thx Stu will do! 
3190,4,"@AnnekaF Haha, I'm not that silly I'd need another job first. Got more plans into motion for moving overseas now anyhow "
3191,4,yay!!! hcc then sand key &amp; surfing. Big waves!! 
3192,4,pierce surprised me w/ 2 koi fish today! he's the best!!!  did i mention he's remodeling the whole apt?i'm so grateful for him in my life!
3193,4,nite twitterville  workout in the am  -ciao
3194,4,Some amazing news for 5yac!! Im so stoked follow me to see what comes next  be ready
3195,4,"watching hairspray, as normal :3 I updated my myspace btw, check it out  [check it lauren ;) lmao]"
3196,4,i love my grandma 
3197,4,I'm off to Salsa Dancing lessons!!!  I love it!!!  
3198,4,got a great first verse and chorus goin' i love this song 
3199,4,"@TrueGabe yep to the wine, and feijoa sorbet, muffins, chutney etc... we have a large tree  always open to suggestions tho "
3200,4,"Skype for iPhone + VoIPover3G, now we can easily make voice calls over 3G or GRPS/EDGE. Cool stuff, thanks to Open Source community "
3201,4,@sherlockjr but you can't be bitter if you stop watching! 
3202,4,@TJ_Sopher damn right - the grill is always open down here 
3203,4,@ravensymone hayy! big fan love your music and your show !! 
3204,4,sitting here watching a lovely young man watch anime on youtube   Sweet  He's so interesting 
3205,4,"@ParkRat It's my view, not yours -- yours is the same "
3206,4,@dj_bubble ur welcome  ...yes I have 'Accounting' Exam today
3207,4,@hannahpoulton good morning! you sound very chirpy 
3208,4,@anasalido Hey you! I miss you a lot.. I want a catch up on your life sometime  and thanks lol
3209,4,on my way home from a relaxing weekend  to bad it's back to reality :/
3210,4,Had a great night..really enjoying life  
3211,4,@bella456 Nah! You already gave me that good idea for the strawberry yogurt at Menchie's! 
3212,4,@plasticfuzzies who you goin with timmy!! you know my birthday is on the 19th...so maybe go again then! 
3213,4,@deon - &quot;source shine2&quot;? hahahaha... istilah yang aneh 
3214,4,goodnight 
3215,4,@davemcclure haha! yeah that does sound closer to it 
3216,4,@point_moot You're welcome! scotch_mist was the best thing I ever saw on TV on New Year's Eve. 
3217,4,"@ummahfilms bro update your twitter link at youtube, its twitter.com not tweeter.com "
3218,4,"@ellie1971 yes, thatï¿½s a good idea!  how late is it at your side of the world?"
3219,4,@jazz_nash ahaha im sure it is. lol 
3220,4,"Well Twitter, it has been an exciting date for me..  Victorious. I am going to sleep and see you all tomorrow."
3221,4,"@smange Oh France instead? That'd be fine by me, too!  Oh I see... Agen. Nice spot?"
3222,4,"@danthedaddy I love that you &quot;tweeted&quot; Love You, Forever. "
3223,4,@DanniAsheOnline I wholeheartedly agree with you on that one! 
3224,4,@darylsws  Morning  What's up?
3225,4,Life is not fair.. but still good. 
3226,4,"Hi, I'm here. I've been on the phone all day long, catching up with calls, making plans, executing strategy. It's been a very good day. "
3227,4,@zoecello Love the &quot;cello cave!&quot; I saw you at Convergence 13 and am glad to find you have a Twitter. Keep on being awesome. 
3228,4,@Vanilla_B ok miss kat williams lol ive done it 
3229,4,@MrPeterAndre 7 pounds is an awesome film 
3230,4,"@sarakgee  im not sur ehon, im coming with 2 more people, we have like 10 days. How bout ya'll come ot LA? "
3231,4,"that damn house wants 3,000 more than we offered...ugh...may not be too out of reach though "
3232,4,On leave today.. taking care of the baby. He is going to be 8 months old 
3233,4,@yod9 Thanks tons man! Seems to b working  Now I must try it on my internet PC in the studio. Need to get u 2 work on my recording pc! ha!
3234,4,Fitnessdk with Rebecca! Nu kï¿½ï¿½ï¿½ï¿½r vi!! 
3235,4,@marjorayy so then you should blogspot about it  haha
3236,4,im glad you had a good time  i wntd to do something nice for u and we did! what r u up to?
3237,4,Good morning twitters! Tuesday... but like Thursday 
3238,4,@SuperTim hehehe thanks!  I saw it in the store and just couldn't leave without it. I love hats. 
3239,4,@Hedder37 lol. Okay  sounds like a plan.
3240,4,@carlos0312 yeah. At first I thought it was strange too. But I'm not complaining  I'm used to it now. I'll look it up.
3241,4,@djmafia20 wha'ever. i'll plug it into my phone. and see you on the 25th!! 
3242,4,Sitting in Sydney text-skyping my Dad who is in LHR dep lounge on brink of latest holiday adventure. Love the connection. 
3243,4,Off to bed! Night people. 
3244,4,"200+ denyhosts emails in the mailbox this morning, perhaps I should put up a message saying the root user has ! in /etc/shadow ? "
3245,4,this week starts - on tuesday... 
3246,4,@JGar4 and @umadamgotlost I'm happy with it! It just wasn't easy in the least! 
3247,4,jumped off the wharf today. in the coldest wind and rain...really cool 
3248,4,Is on butcher's hill for the evening. Going back to the west side in the early morn! Hope some followers find me in the meantime! 
3249,4,Good night and good day twitters! 
3250,4,"He feels what I have felt right now, can't sleep and need attention from somebody "
3251,4,Working papers - what the original order called Flying Rolls &amp; we call &quot;Aerodynamic Biscuits&quot;  - also available. http://bit.ly/BsS7b #wbc2
3252,4,"In a horrible self fulfilling slump. Experts say they dont exist...wanna bet? Nevermind, I'd lose that too. Taking hiatus for a few days "
3253,4,http://twitpic.com/2y3zs - Kelly Clarkson!! 
3254,4,@QueenZita --Oh make it no be true! Sorry Beanie. Hope you feel better. 
3255,4,Think &quot;Silence of the lambs&quot; - and laugh your ass of   http://twurl.nl/854wcg
3256,4,Francis is feeling emilie autumnal and appears to have got to stevenage at some sort of supraluminal velocity! 
3257,4,@angiem93 well I will just keep on posting pics of my boy for everyone to see    http://twitpic.com/2y436
3258,4,"@BostinBloke im very good thanks, just getting ready for work "
3259,4,http://tr.im/imwb &lt;- ?i mï¿½y bay nï¿½n ng?i ch? nï¿½o ?? lï¿½c r?i thï¿½ c? h?i s?ng lï¿½ cao nh?t? 
3260,4,@Hayvock good luck man i hope you get the jop 
3261,4,@lchin jogging while talking about ruby... the new frontier of fitness for the ruby hacker?  seems cool anyway
3262,4,Attempting to leave &amp; cross the Int'l dateline the day before my birthday so I skip it completely this year. I stay at this age again!! 
3263,4,I'm glad jelly beans are in season because I have been craving them 
3264,4,thank you sexxy flower take your time.. happy sleeps and wet dreams.. luv ya babe!!!! 
3265,4,Excited to watch Gossip Girl later! 
3266,4,@Cath_B  No didn't know he was here. Will do now  Is he real though? Lots of fakes about
3267,4,I almost want one. http://bit.ly/T8KBb    maybe 
3268,4,@amandadiva Facebook is such a trip! That's funny. Did you accept her friend request? 
3269,4,"Wow @sockington, I was unaware how popular u were/are 292,018 followers! "
3270,4,All the weight lost through healthy eating (slimming world) 
3271,4,"Hoping I can get some good sleep tonight... Poor baby, I still feel bad. A nice warm lavender bath made her feel good though  she's tough!"
3272,4,"Beyonce was much better than Britney. She can sing, for starters! "
3273,4,"@ddlovato and that kinda defeats the point of writing them. and if you like em you can follow me, i try to post at least one a day. "
3274,4,Layin it down...wish my HB were here or vice versa. Only 3 days to go baby!!!   Hope u feel better in the A.M. Night fellow tweeters!
3275,4,@leoncitobonito oh! that's cool. the mug came out well. good job. 
3276,4,"@najicaloves yeah, as long as there's still tickets! it's free "
3277,4,"going to bed soon.  finally! i was talkin with one of my best friends, myla.  i haven't had good girl-talk in a LONG time!  fun-fun."
3278,4,@fartingpen agreed 
3279,4,"loves having a lot of work that needs doing, this should keep me occupied for the next 2 days.  http://plurk.com/p/mzyb1"
3280,4,@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
3281,4,@ggen lol soooo new update? on my way to read it!~ 
3282,4,"@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn--Unity, I stand with them. "
3283,4,@ryanjschmidt  happy to 'give the GEARS' to one @ryanjschmidt  
3284,4,"@maxandcats hahaha, I'm sure most of it was planned like a whole dance company but there were some who did join in that looked unplanned. "
3285,4,Gooooooood morning to ya all! 
3286,4,@Rachel_New A teeny bit? You dating a leprechaun? 
3287,4,may have just pulled off the greatest save in the history of tetris. Three cheers for insomnia 
3288,4,@mrskutcher Hello  How's the family goin?  hope good ;)
3289,4,is ridiculously hot in his apartment..but can't wait for this weekend 
3290,4,@michaelgrainger *huggs* back...but I think you are the most hugged man on twitter! 
3291,4,Almost Wednesday...NIte all. 
3292,4,"Well, tomorow should be fun. I don't know why! But I'm tired. Goodnight kids "
3293,4,":busy busy night -- folding laundry, packing, writing a paper...be back in Portland in 48 hours "
3294,4,@UnitZeroOne Happy birthday ! let the sun shine through your life   and you know Singapore is very sunny place ;
3295,4,Good morning my little lovely fairy  My lovely fairy who is flying above goddess of love! Hey goddess watch out!
3296,4,@JoyAndLife am doing well... just been hectic and busy with work and family 
3297,4,"wants someone to listen to love songs, and think of me "
3298,4,@inlookout Did you try looking in your junk mail? Pls DM me your email so I can check it out for you 
3299,4,@prgh Well she's going into hospital this morning. (jumps up and down with excitement) 
3300,4,@Stacey9705 ahh hi stacey! 
3301,4,@lizpdx Lol..no prob! We cant rant about it tomorrow. 
3302,4,@markvanbaale the one that has my heart 
3303,4,What a beautiful morning ! Shame im not home sleeping through it 
3304,4,@hansonmusic I can't wait for the new record 
3305,4,i was so happy today was nice out!!  im so happy spring has shown up..for now anyways 
3306,4,is trying to get done with her research and go away for the weekend... 
3307,4,@squishymatter good night and wonderful dreams and thanks for checking up on me 
3308,4,Talking to alicia about twitter 
3309,4,@aussiecynic is it? why? well then indonesian school could be a great place for me at this point 
3310,4,@JayJayLive haha...funny funny. my job..hmm..has its ups and downs..but overall I do enjoy it  I am an events &amp; campaigns co-ordinator 
3311,4,CONGRATULATIONS TAKAMASU ISHIHARA AKA MIYAVI! 
3312,4,@whiteguysdancin E. Only when my pain subsides enough for me to hurt myself and do it 
3313,4,First day of three month secondment to a client today. Bonus points: their offices are about 10 minutes walk from my house 
3314,4,going to bed little early today.... whole half hour early... lol 
3315,4,"@asurana you're welcome, I haven't used aptana in &gt;6 months, let me know if you like it. "
3316,4,I like making friends with people who are building very cools things. One such person is @nathanchase who built http://flickchart.com 
3317,4,@donniewahlberg thinkn of how proud i am 2 share this ride with u &quot;thank u&quot;just doesnt say enough ill b 4ever grateful. 
3318,4,@rachelramsay most quality hosts that offer reseller accounts can do that for you 
3319,4,"@DylzWexford: motorbikes are so much more fun than electric bikes.  we rode around the city on one yesterday, new summer activity i think."
3320,4,in Aries with peter and luke 
3321,4,"http://tinyurl.com/dcupoy if this commercial doesn't make you horny, i don't know what can! "
3322,4,Up early for a change! (beats getting up in the afternoon) 
3323,4,@mikeyway http://twitpic.com/2xzoe - Cool  Well done Frankie.
3324,4,"@daNanner Night, darlin'!  Sweet dreams to you "
3325,4,Did Halls of Stone yesterday ith a PuG with my lvl80 Blood DK. Was fun and eveything whent fine.  was great time!
3326,4,"Getting a nice break, excited about classes and this INCREDIBLE weather, but especially about this weekend  home! &lt;3"
3327,4,@sdotkdotc Maybe..just so I don't Chris Brown her ass.  j/k..or am I..?
3328,4,"@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn)--Unity, I stand with them. "
3329,4,@erinmaher Ummm... I think me and @ashumittal have used it so far.  Dunno.  I just made it up 15 mins ago.  Thought it'd be fun.  
3330,4,@jaredleto not that I donï¿½t love working but....I deserve some vacation 
3331,4,"is very excited, SkyHD is coming today "
3332,4,Good morning everybody! 
3333,4,@galaxyzoo Thanks!!!! 
3334,4,@foodphilosophy I know what you mean. You can look at bounce backs then send email to yahoo &amp; so on... They will clear your URL. 
3335,4,"@polaroidskyline they're right, you really should be famous. haha. "
3336,4,got a great background from @professorhazard now!  
3337,4,"Night all, back for more tomorrow "
3338,4,"5 games in a row this week. 1 down, 4 to go.  Can't wait!"
3339,4,Waiting for Chris to make my dream come true &amp; give away DAY 26 tickets 
3340,4,going to san jose tomorrow to see one of my old cold stoners before the sharks game. it's gonna be a good day 
3341,4,Most awesome.. Built a fileserver/NAS/firefly server serving up my music to iTunes. 
3342,4,@beanXcore i do have one 
3343,4,@MajorGutterball and goodnight also! 
3344,4,I'm loving my iPod touch 
3345,4,"oh, it is early. well, im about to take a bubble bath, with lots of bubbles. "
3346,4,Looking forward to having dinner cooked for me again tonight! What a wonderful man I have.   Could use a nap before dinner though!
3347,4,@MrChInBsC changed the channel... 
3348,4,@littleunred runy baby run 
3349,4,@Scyranth 
3350,4,Trying so hard but Can't sleeeep...chattin with my girl britney.     surround urself with real positive people.
3351,4,@MJDancer38 really.like i would buy that sweater from him. i couldnt tell if it was silk or a really nice polyester blend..lovesit chrisB 
3352,4,now the jOSui GD Env will have Search 
3353,4,Welcoming two soooper dudes @Sayanosauras and @vinu_ms to twitter 
3354,4,After a weekend that'll never forget...its back to grindin 
3355,4,...and relax! I'm on the train!!  you don't get drama like that on the BBC! 
3356,4,just finished painting the tree for my mural.  I can't wait until its done.
3357,4,@MrSocial sounds gooddd 
